id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_ocg,staple,views,upvotes,downvotes,ocg_date,has_effect
54563536,Machina Resavenger,Effect Monster,"(Quick Effect): You can send this card from your hand or field to the GY, then target 1 ""Machina"" monster you control; it gains 1200 ATK until the end of this turn. When your ""Machina"" monster destroys an opponent's monster by battle, while this card is in your GY: You can add this card to your hand. You can only use each effect of ""Machina Resavenger"" once per turn.",1200.0,1800.0,4.0,Machine,DARK,,Machina,,,https://images.ygoprodeck.com/images/cards/54563536.jpg,https://images.ygoprodeck.com/images/cards_small/54563536.jpg,,,29615,2,1,2020-04-18,1
46033517,Machina Ruinforce,Effect Monster,"Cannot be Normal Summoned/Set. Must be Special Summoned (from your GY) by banishing Machine monsters from your GY whose total Levels equal 12 or more. When your opponent activates a card or effect during the Battle Phase (Quick Effect): You can pay half your LP; negate that activation, and if you do, halve your opponent's LP. If this card is destroyed by battle or card effect: You can Special Summon up to 3 of your banished ""Machina"" monsters, whose total Levels equal 12 or less. You can only use each effect of ""Machina Ruinforce"" once per turn.",4600.0,4100.0,10.0,Machine,DARK,,Machina,,,https://images.ygoprodeck.com/images/cards/46033517.jpg,https://images.ygoprodeck.com/images/cards_small/46033517.jpg,,,114106,11,0,2021-07-17,1
23782705,Machina Sniper,Effect Monster,"Monsters cannot attack ""Machina"" monsters, except ""Machina Sniper"".",1800.0,800.0,4.0,Machine,EARTH,,Machina,,,https://images.ygoprodeck.com/images/cards/23782705.jpg,https://images.ygoprodeck.com/images/cards_small/23782705.jpg,,,18545,2,1,2005-12-17,1
60999392,Machina Soldier,Effect Monster,"When this card is Normal Summoned while you control no other monsters: You can Special Summon 1 ""Machina"" monster from your hand, except ""Machina Soldier"".",1600.0,1500.0,4.0,Machine,EARTH,,Machina,,,https://images.ygoprodeck.com/images/cards/60999392.jpg,https://images.ygoprodeck.com/images/cards_small/60999392.jpg,,,23921,3,1,2005-12-17,1
45674286,Machina Unclaspare,Effect Monster,"If this card is added to your hand, except by drawing it: You can Special Summon it, also you cannot Special Summon for the rest of this turn, except Machine monsters. If this card is Normal or Special Summoned: You can send 1 ""Machina"" monster from your Deck to the GY, except ""Machina Unclaspare"". You can only use each effect of ""Machina Unclaspare"" once per turn.",1800.0,800.0,4.0,Machine,DARK,,Machina,,,https://images.ygoprodeck.com/images/cards/45674286.jpg,https://images.ygoprodeck.com/images/cards_small/45674286.jpg,,,88844,5,0,2020-10-31,1
11398951,Machine Angel Absolute Ritual,Spell Card,"This card can be used to Ritual Summon any ""Cyber Angel"" Ritual Monster. You must also Tribute monsters from your hand or field and/or shuffle Fairy or Warrior-Type monsters from your Graveyard into the Deck, whose total Levels exactly equal the Level of the Ritual Monster you Ritual Summon.",,,,Ritual,,,Cyber Angel,,,https://images.ygoprodeck.com/images/cards/11398951.jpg,https://images.ygoprodeck.com/images/cards_small/11398951.jpg,,,65936,3,0,2016-10-08,1
300302035,Machine Angel Ascension,Skill Card,"Once per turn, during your Main Phase, you can use 1 of these Skills, but each can only be used once per Duel
● Discard 1 Spell, then add 1 ""Cyber Angel"" Ritual Monster or 1 ""Machine Angel"" Ritual Spell from your Deck to your hand.
● Shuffle 1 ""Cyber Angel"" Ritual Monster or 1 ""Machine Angel"" Ritual Spell from your GY into the Deck.",,,,Alexis Rhodes,,,Machine Angel,,,https://images.ygoprodeck.com/images/cards/300302035.jpg,https://images.ygoprodeck.com/images/cards_small/300302035.jpg,,,3388,0,0,,1
39996157,Machine Angel Ritual,Spell Card,"This card can be used to Ritual Summon any ""Cyber Angel"" Ritual Monster. You must also Tribute monsters from your hand or field whose total Levels equal or exceed the Level of the Ritual Monster you Ritual Summon. If a LIGHT monster(s) you control would be destroyed by battle or card effect while this card is in your GY, you can banish this card instead.",,,,Ritual,,,Cyber Angel,,,https://images.ygoprodeck.com/images/cards/39996157.jpg,https://images.ygoprodeck.com/images/cards_small/39996157.jpg,,,86279,5,2,2016-05-14,1
25518020,Machine Assembly Line,Spell Card,"All Machine-Type monsters on the field gain 200 ATK. Each time a face-up Machine-Type monster(s) on the field is destroyed by battle or card effect, place 2 Junk Counters on this card. You can send this card to the Graveyard, then target 1 Machine-Type monster in your Graveyard whose Level is less than or equal to the number of Junk Counters that were on this card; Special Summon that target.",,,,Continuous,,,Junk,,,https://images.ygoprodeck.com/images/cards/25518020.jpg,https://images.ygoprodeck.com/images/cards_small/25518020.jpg,,,76442,2,1,2009-11-14,1
38116136,Machine Attacker,Normal Monster,"This machine, created to lead charges into enemy territory, mows down enemies by rushing.",1600.0,1300.0,5.0,Machine,EARTH,,,,,https://images.ygoprodeck.com/images/cards/38116136.jpg,https://images.ygoprodeck.com/images/cards_small/38116136.jpg,,,6332,7,0,1999-10-17,0
25769732,Machine Conversion Factory,Spell Card,Equip only to a Machine monster. It gains 300 ATK/DEF.,,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/25769732.jpg,https://images.ygoprodeck.com/images/cards_small/25769732.jpg,,,233290,5,2,1999-03-27,1
63995093,Machine Duplication,Spell Card,Target 1 Machine monster you control with 500 or less ATK; Special Summon up to 2 monsters from your Deck with the same name as that face-up monster.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/63995093.jpg,https://images.ygoprodeck.com/images/cards_small/63995093.jpg,,,1098995,7,2,2004-08-05,1
46700124,Machine King,Effect Monster,This card gains 100 ATK for each Machine-Type monster on the field.,2200.0,2000.0,6.0,Machine,EARTH,,,,,https://images.ygoprodeck.com/images/cards/46700124.jpg,https://images.ygoprodeck.com/images/cards_small/46700124.jpg,,,48234,4,0,1999-10-17,1
70406920,Machine King - 3000 B.C.,Trap Card,"Special Summon this card as an Effect Monster (Machine-Type/EARTH/Level 4/ATK 1000/DEF 1000). (This card is also still a Trap Card.) You cannot Normal or Special Summon other monsters the turn you activate this card. Once per turn, during your Main Phase: You can Tribute 1 Machine-Type monster; this card gains ATK equal to the ATK the Tributed monster had on the field, until the end of this turn.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/70406920.jpg,https://images.ygoprodeck.com/images/cards_small/70406920.jpg,,,26992,4,2,2009-11-14,1
89222931,Machine King Prototype,Effect Monster,"This card gains 100 ATK and DEF for each Machine-Type monster on the field, except this card.",1600.0,1500.0,3.0,Machine,EARTH,,,,,https://images.ygoprodeck.com/images/cards/89222931.jpg,https://images.ygoprodeck.com/images/cards_small/89222931.jpg,,,40660,2,0,2005-11-17,1
96938777,Machine Lord Ur,Effect Monster,"This card can attack all monsters your opponent controls once each. If this card attacks or is attacked, your opponent takes no battle damage.",1600.0,1500.0,4.0,Machine,EARTH,,,,,https://images.ygoprodeck.com/images/cards/96938777.jpg,https://images.ygoprodeck.com/images/cards_small/96938777.jpg,,,14134,1,1,2008-03-20,1
30241314,Macro Cosmos,Trap Card,"When this card resolves: You can Special Summon 1 ""Helios - The Primordial Sun"" from your hand or Deck. While this card is face-up on the field, any card sent to the Graveyard is banished instead.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/30241314.jpg,https://images.ygoprodeck.com/images/cards_small/30241314.jpg,,,436412,13,4,2006-02-16,1
94664694,Mad Archfiend,Effect Monster,"If this card attacks a Defense Position monster, inflict piercing battle damage to your opponent. If this face-up Attack Position card is targeted for an attack: Change it to Defense Position.",1800.0,0.0,4.0,Fiend,DARK,,Archfiend,,,https://images.ygoprodeck.com/images/cards/94664694.jpg,https://images.ygoprodeck.com/images/cards_small/94664694.jpg,,,49519,4,0,2008-07-19,1
79182538,Mad Dog of Darkness,Normal Monster,"He used to be a normal dog who played around in a park, but was corrupted by the powers of darkness.",1900.0,1400.0,4.0,Beast,DARK,,,,,https://images.ygoprodeck.com/images/cards/79182538.jpg,https://images.ygoprodeck.com/images/cards_small/79182538.jpg,,,97109,6,2,2003-07-17,0
86993168,Mad Hacker,Effect Monster,"If a monster(s) is Special Summoned to your opponent's field (except during the Damage Step): You can Special Summon this card from your hand. During the End Phase: You can banish this card you control; take control of 1 monster your opponent controls with the lowest ATK (your choice, if tied), but while it is face-up on your field, it cannot activate its effects also you cannot Special Summon monsters from the Extra Deck, except Link Monsters. You can only use each effect of ""Mad Hacker"" once per turn.",1000.0,600.0,2.0,Cyberse,DARK,,,,,https://images.ygoprodeck.com/images/cards/86993168.jpg,https://images.ygoprodeck.com/images/cards_small/86993168.jpg,,,11484,1,0,2021-10-16,1
97240270,Mad Lobster,Normal Monster,A gourmet food renowned by the Dark World upper crust. It has sensational flavor.,1700.0,1000.0,3.0,Aqua,WATER,,Dark World,,,https://images.ygoprodeck.com/images/cards/97240270.jpg,https://images.ygoprodeck.com/images/cards_small/97240270.jpg,,,34714,3,0,2005-05-26,0
18760514,Mad Mauler,Tuner Monster,"This card's name becomes ""Plaguespreader Zombie"" while on the field or in the GY. If this card is in your GY: You can target 1 Level 6 or higher monster you control; reduce its Level by 2, and if you do, Special Summon this card, also the player who Summoned it cannot Special Summon monsters, except Zombie monsters, while this card is face-up in the Monster Zone. You can only use this effect of ""Mad Mauler"" once per turn.",400.0,200.0,2.0,Zombie,DARK,,,,,https://images.ygoprodeck.com/images/cards/18760514.jpg,https://images.ygoprodeck.com/images/cards_small/18760514.jpg,,,69324,1,0,2022-01-15,1
31034919,Mad Reloader,Effect Monster,"If this card is destroyed by battle and sent to the GY: Send 2 cards from your hand to the GY, and if you do, draw 2 cards.",0.0,0.0,1.0,Fiend,DARK,,,,,https://images.ygoprodeck.com/images/cards/31034919.jpg,https://images.ygoprodeck.com/images/cards_small/31034919.jpg,,,43681,3,1,2007-09-27,1
79870141,Mad Sword Beast,Effect Monster,"If this card attacks a Defense Position monster, inflict piercing battle damage.",1400.0,1200.0,4.0,Dinosaur,EARTH,,,,,https://images.ygoprodeck.com/images/cards/79870141.jpg,https://images.ygoprodeck.com/images/cards_small/79870141.jpg,,,109337,4,1,2000-12-14,1
96127902,Made to Order Mermaid Outfit Outfitter,Spell Card,"Target 1 card in your opponent's GY; banish it, then you can add 1 card from your Deck to your hand with the same name as that banished card. You can only activate 1 ""Made to Order Mermaid Outfit Outfitter"" per turn.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/96127902.jpg,https://images.ygoprodeck.com/images/cards_small/96127902.jpg,,,8623,0,0,,1
43905751,Madjinn Gunn,Normal Monster,A living weapon that spits projectiles.,600.0,800.0,2.0,Fiend,DARK,,Djinn,,,https://images.ygoprodeck.com/images/cards/43905751.jpg,https://images.ygoprodeck.com/images/cards_small/43905751.jpg,,,6562,1,0,1999-03-06,0
34680482,Madolche Anjelly,Effect Monster,"If this card in your possession is destroyed by your opponent's card (by battle or card effect) and sent to your Graveyard: Shuffle this card into the Deck. You can Tribute this card; Special Summon 1 ""Madolche"" monster from your Deck, but shuffle it into the Deck during the End Phase of your next turn. You can only use this effect of ""Madolche Anjelly"" once per turn. That Special Summoned monster cannot be destroyed by battle.",1000.0,1000.0,4.0,Fairy,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/34680482.jpg,https://images.ygoprodeck.com/images/cards_small/34680482.jpg,,,196497,10,5,2014-02-15,1
49374988,Madolche Baaple,Effect Monster,"If this card in your possession is destroyed by your opponent's card (by battle or card effect) and sent to your Graveyard: Shuffle this card into your Deck. Once per turn: You can target 1 Attack Position ""Madolche"" monster you control and 1 face-up Attack Position monster your opponent controls; if both monsters are still on the field, change them to face-up Defense Position, and if you do, the ones changed by this effect cannot have their battle positions changed until the end of your opponent's next turn.",0.0,1800.0,3.0,Beast,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/49374988.jpg,https://images.ygoprodeck.com/images/cards_small/49374988.jpg,,,29619,1,0,2012-04-14,1
48252330,Madolche Butlerusk,Effect Monster,"When this card you control is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into your Deck. When this card is Normal Summoned: You can add 1 Field Spell Card from your Deck to your hand. There must be another face-up ""Madolche"" monster on the field to activate and to resolve this effect.",1500.0,800.0,4.0,Spellcaster,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/48252330.jpg,https://images.ygoprodeck.com/images/cards_small/48252330.jpg,,,38960,2,0,2012-04-14,1
14001430,Madolche Chateau,Spell Card,"When this card is activated: Shuffle all ""Madolche"" monsters in your Graveyard into the Deck. All ""Madolche"" monsters on the field gain 500 ATK and DEF. If a monster(s) in your Graveyard would be returned to the Deck by the effect of a ""Madolche"" monster, you can add it to your hand instead.",,,,Field,,,Madolche,,,https://images.ygoprodeck.com/images/cards/14001430.jpg,https://images.ygoprodeck.com/images/cards_small/14001430.jpg,,,132564,4,0,2012-04-14,1
26570480,Madolche Chickolates,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. Once per turn, when the battle position of a ""Madolche"" monster(s) you control is changed (and is now face-up), while this card is face-up on the field (except during the Damage Step): You can target 1 monster on the field; change it to face-up Defense Position, and if you do, unless it is a ""Madolche"" monster, it cannot attack, also its effects are negated.",800.0,1500.0,3.0,Beast,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/26570480.jpg,https://images.ygoprodeck.com/images/cards_small/26570480.jpg,,,24157,3,1,2013-03-16,1
75363626,Madolche Chouxvalier,Effect Monster,"When this card you control is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into your Deck. Your opponent cannot target face-up ""Madolche"" monsters for attacks, except ""Madolche Chouxvalier"".",1700.0,1300.0,4.0,Warrior,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/75363626.jpg,https://images.ygoprodeck.com/images/cards_small/75363626.jpg,,,35273,4,0,2012-04-14,1
89521713,Madolche Cruffssant,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. Once per turn: You can target 1 face-up ""Madolche"" card you control, except this card; return it to the hand, and if you do, increase this card's Level by 1 and ATK by 300.",1500.0,1200.0,3.0,Beast,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/89521713.jpg,https://images.ygoprodeck.com/images/cards_small/89521713.jpg,,,35202,2,0,2012-07-21,1
51650038,Madolche Dessert,Trap Card,"Target 2 Effect Monsters on the field, including a ""Madolche"" monster; return those Effect Monsters to the hand/Extra Deck, then you can Special Summon 1 ""Madolche"" monster from your hand or Extra Deck with ATK less than or equal to the total original ATK of those returned monsters. If a ""Madolche"" card(s) is shuffled from your GY into the Deck/Extra Deck, while this card is in your GY (except during the Damage Step): You can attach this card to an Xyz Monster you control. You can only use 1 ""Madolche Dessert"" effect per turn, and only once that turn.",,,,Normal,,,Madolche,,,https://images.ygoprodeck.com/images/cards/51650038.jpg,https://images.ygoprodeck.com/images/cards_small/51650038.jpg,,,6744,0,0,2024-04-27,1
96150936,Madolche Fresh Sistart,Link Monster,"2 ""Madolche"" monsters
While this card points to a ""Madolche"" monster, ""Madolche"" Spells/Traps you control cannot be destroyed by card effects, also neither player can target them with card effects. If this card on the field would be destroyed by battle or card effect, you can shuffle 1 ""Madolche"" monster from your GY into the Deck instead.",1500.0,,,Fairy,EARTH,,Madolche,2.0,"['Bottom-Left', 'Bottom-Right']",https://images.ygoprodeck.com/images/cards/96150936.jpg,https://images.ygoprodeck.com/images/cards_small/96150936.jpg,,,129810,4,2,2017-11-25,1
91350799,Madolche Hootcake,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. You can target 1 monster in your Graveyard; banish it, and if you do, Special Summon 1 ""Madolche"" monster from your Deck, except ""Madolche Hootcake"". You can only use this effect of ""Madolche Hootcake"" once per turn.",1500.0,1100.0,3.0,Beast,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/91350799.jpg,https://images.ygoprodeck.com/images/cards_small/91350799.jpg,,,171207,5,1,2013-02-16,1
12940613,Madolche Lesson,Trap Card,"Target 1 ""Madolche"" monster in your Graveyard; shuffle that target into the Deck, and if you do, all ""Madolche"" monsters you currently control gain 800 ATK and DEF, then you can shuffle 1 other monster from your Graveyard into the Deck.",,,,Normal,,,Madolche,,,https://images.ygoprodeck.com/images/cards/12940613.jpg,https://images.ygoprodeck.com/images/cards_small/12940613.jpg,,,35875,1,1,2012-04-14,1
11868731,Madolche Magileine,Effect Monster,"If this card in your possession is destroyed by an opponent's card and sent to your GY: Shuffle this card into the Deck. When this card is Normal or Flip Summoned: You can add 1 ""Madolche"" monster from your Deck to your hand.",1400.0,1200.0,4.0,Spellcaster,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/11868731.jpg,https://images.ygoprodeck.com/images/cards_small/11868731.jpg,,,182859,9,7,2012-04-14,1
26016357,Madolche Marmalmaide,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. When this card is flipped face-up: You can target 1 ""Madolche"" Spell/Trap Card in your Graveyard; add that target to your hand.",800.0,2000.0,4.0,Spellcaster,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/26016357.jpg,https://images.ygoprodeck.com/images/cards_small/26016357.jpg,,,30221,1,0,2012-07-21,1
52404456,Madolche Messengelato,Effect Monster,"When this card in your possession is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into the Deck. When this card is Special Summoned: You can add 1 ""Madolche"" Spell/Trap Card from your Deck to your hand. You must control a face-up Beast-Type ""Madolche"" monster to activate and to resolve this effect.",1600.0,1000.0,4.0,Warrior,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/52404456.jpg,https://images.ygoprodeck.com/images/cards_small/52404456.jpg,,,166499,7,2,2012-07-21,1
12980373,Madolche Mewfeuille,Effect Monster,"When this card you control is destroyed by your opponent's card (either by battle or by card effect) and sent to your Graveyard: Shuffle this card into your Deck. When this card is Normal Summoned: You can Special Summon 1 ""Madolche"" monster from your hand.",500.0,300.0,3.0,Beast,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/12980373.jpg,https://images.ygoprodeck.com/images/cards_small/12980373.jpg,,,89933,3,0,2012-04-14,1
38745241,Madolche Mini Meowcaroons,Link Monster,"2+ Effect Monsters, including a ""Madolche"" monster
If this card is Link Summoned: You can add 1 ""Madolche"" card from your Deck to your hand. You can target 1 monster in your GY; Special Summon 1 ""Madolche"" monster from your hand, and if you do, shuffle that target into the Deck, also you cannot activate monster effects for the rest of this turn, except ""Madolche"" monsters. You can only use each effect of ""Madolche Mini Meowcaroons"" once per turn.",2300.0,,,Beast,EARTH,,Madolche,3.0,"['Bottom-Left', 'Bottom', 'Bottom-Right']",https://images.ygoprodeck.com/images/cards/38745241.jpg,https://images.ygoprodeck.com/images/cards_small/38745241.jpg,,,8928,0,0,2024-04-27,1
79759367,Madolche Nights,Trap Card,"When a monster effect is activated, if you have no monsters in your Graveyard: Negate the activation, then if you control ""Madolche Puddingcess"", shuffle 1 random card from your opponent's hand into the Deck.",,,,Counter,,,Madolche,,,https://images.ygoprodeck.com/images/cards/79759367.jpg,https://images.ygoprodeck.com/images/cards_small/79759367.jpg,,,47093,2,0,2013-02-16,1
77848740,Madolche Petingcessoeur,Effect Monster,"If this card in your possession is destroyed by an opponent's card and sent to your GY: Shuffle this card into the Deck. You can only use each of the following effects of ""Madolche Petingcessoeur"" once per turn.
● If you have no monsters in your GY: You can Special Summon this card from your hand.
● If this card is Special Summoned: You can Special Summon 1 ""Madolche"" monster from your hand or Deck, except ""Madolche Petingcessoeur"", and if you do, reduce its Level by 1, also you cannot Special Summon monsters for the rest of this turn, except ""Madolche"" monsters.",1400.0,1400.0,4.0,Fairy,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/77848740.jpg,https://images.ygoprodeck.com/images/cards_small/77848740.jpg,,,243557,10,7,2018-10-13,1
68159562,Madolche Promenade,Trap Card,"Target 1 face-up card your opponent controls and 1 ""Madolche"" monster you control or in your GY; negate the effects of that opponent's card until the end of this turn, and if you do, return your monster to the hand. You can banish this card from your GY, then target 1 ""Madolche"" Xyz Monster you control; attach 1 ""Madolche"" monster from your hand, Deck, or GY, to it as material. You can only use 1 ""Madolche Promenade"" effect per turn, and only once that turn.",,,,Normal,,,Madolche,,,https://images.ygoprodeck.com/images/cards/68159562.jpg,https://images.ygoprodeck.com/images/cards_small/68159562.jpg,,,117678,11,1,2020-01-11,1
74641045,Madolche Puddingcess,Effect Monster,"If this card in your possession is destroyed by your opponent's card (by battle or card effect) and sent to your Graveyard: Shuffle this card into the Deck. While you have no monsters in your Graveyard, this card gains 800 ATK and DEF. After damage calculation, when this card battles an opponent's monster: You can target 1 card your opponent controls; destroy that target.",1000.0,1000.0,5.0,Fairy,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/74641045.jpg,https://images.ygoprodeck.com/images/cards_small/74641045.jpg,,,143626,12,3,2012-04-14,1
44311445,Madolche Puddingcess Chocolat-a-la-Mode,XYZ Monster,"2 Level 5 EARTH monsters
You can also Xyz Summon this card by using a Rank 4 or lower ""Madolche"" Xyz Monster you control as the material. (Transfer its materials to this card.) Once per turn: You can target 1 ""Madolche"" card in your GY; shuffle it into the Deck. While this card has ""Madolche Puddingcess"" as material, when a ""Madolche"" card(s) in your GY is shuffled into the Main Deck (except during the Damage Step): You can detach 1 material from this card; Special Summon 1 ""Madolche"" monster from your Deck in Attack Position or face-down Defense Position.",2500.0,2200.0,5.0,Fairy,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/44311445.jpg,https://images.ygoprodeck.com/images/cards_small/44311445.jpg,,,166787,11,0,2015-02-14,1
49689480,Madolche Queen Tiarafraise,XYZ Monster,"3 Level 5 ""Madolche"" monsters
Once per turn, you can also Xyz Summon ""Madolche Queen Tiarafraise"" by using ""Madolche Queen Tiaramisu"" you control. (Transfer its materials to this card.) Once per opponent's turn (Quick Effect): You can detach 1 material from this card, then target up to 2 ""Madolche"" cards in your GY; shuffle them into the Deck, also shuffle up to the same number of cards your opponent controls into the Deck. If this card in your possession is destroyed by an opponent's card and sent to your GY: Return this card to the Extra Deck.",2600.0,2500.0,5.0,Fairy,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/49689480.jpg,https://images.ygoprodeck.com/images/cards_small/49689480.jpg,,,11393,0,0,2024-04-27,1
37164373,Madolche Queen Tiaramisu,XYZ Monster,"2 Level 4 ""Madolche"" monsters
Once per turn: You can detach 1 Xyz Material from this card, then target up to 2 ""Madolche"" cards in your Graveyard; shuffle those cards into the Deck, also, after that, shuffle cards your opponent controls into the Deck, up to the number of ""Madolche"" cards returned.",2200.0,2100.0,4.0,Fairy,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/37164373.jpg,https://images.ygoprodeck.com/images/cards_small/37164373.jpg,,,184377,9,1,2012-07-21,1
71348837,Madolche Salon,Spell Card,"During your Main Phase, you can Normal Summon 1 ""Madolche"" monster in addition to your Normal Summon/Set. (You can only gain this effect once per turn.) If another ""Madolche"" card(s) you control or in your GY is added to your hand or shuffled into your Main Deck by a card effect: Set 1 ""Madolche"" Spell/Trap directly from your Deck, except ""Madolche Salon"". You can only use this effect of ""Madolche Salon"" once per turn.",,,,Continuous,,,Madolche,,,https://images.ygoprodeck.com/images/cards/71348837.jpg,https://images.ygoprodeck.com/images/cards_small/71348837.jpg,,,135309,13,3,2020-01-11,1
75833426,Madolche Tea Break,Trap Card,"When a Spell/Trap Card is activated, if you have no monsters in your Graveyard: Negate the activation, and if you do, return it to the hand, then, if you control a face-up ""Madolche Puddingcess"", you can destroy 1 card your opponent controls.",,,,Counter,,,Madolche,,,https://images.ygoprodeck.com/images/cards/75833426.jpg,https://images.ygoprodeck.com/images/cards_small/75833426.jpg,,,28907,2,0,2012-04-14,1
20343502,Madolche Teacher Glassouffle,XYZ Monster,"2 Level 4 ""Madolche"" monsters
(Quick Effect): You can detach 1 material from this card, then target 1 ""Madolche"" monster on the field; this turn, that face-up monster is unaffected by monster effects, except its own. If a ""Madolche"" card is sent to your GY while this card is on the field (except during the Damage Step): You can shuffle up to 2 cards from the GYs into the Deck(s). You can only use each effect of ""Madolche Teacher Glassouffle"" once per turn.",1800.0,2500.0,4.0,Fairy,EARTH,,Madolche,,,https://images.ygoprodeck.com/images/cards/20343502.jpg,https://images.ygoprodeck.com/images/cards_small/20343502.jpg,,,145300,8,2,2019-01-12,1
60470713,Madolche Ticket,Spell Card,"When a ""Madolche"" card(s) is returned from your side of the field or Graveyard to your hand or Main Deck by a card effect: Add 1 ""Madolche"" monster from your Deck to your hand. If you control a face-up Fairy-Type ""Madolche"" monster, you can Special Summon the monster from your Deck in face-up Attack Position instead of adding it to your hand. You can only use the effect of ""Madolche Ticket"" once per turn.",,,,Continuous,,,Madolche,,,https://images.ygoprodeck.com/images/cards/60470713.jpg,https://images.ygoprodeck.com/images/cards_small/60470713.jpg,,,127583,3,0,2012-07-21,1
48439321,Madolche Waltz,Trap Card,"Each time a ""Madolche"" monster you control attacks or is attacked, after damage calculation: Inflict 300 damage to your opponent.",,,,Continuous,,,Madolche,,,https://images.ygoprodeck.com/images/cards/48439321.jpg,https://images.ygoprodeck.com/images/cards_small/48439321.jpg,,,23901,1,0,2012-04-14,1
23681456,Madolchepalooza,Trap Card,"Special Summon any number of ""Madolche"" monsters from your hand, but shuffle them into the Deck during the End Phase.",,,,Normal,,,Madolche,,,https://images.ygoprodeck.com/images/cards/23681456.jpg,https://images.ygoprodeck.com/images/cards_small/23681456.jpg,,,33108,2,3,2012-07-21,1
25341652,Maestroke the Symphony Djinn,XYZ Monster,"2 Level 4 monsters
Once per turn: You can detach 1 Xyz Material from this card, then target 1 face-up Attack Position monster your opponent controls; change it to face-down Defense Position. If a ""Djinn"" Xyz Monster you control would be destroyed, you can detach 1 Xyz Material from that monster instead.",1800.0,2300.0,4.0,Fiend,DARK,,Djinn,,,https://images.ygoprodeck.com/images/cards/25341652.jpg,https://images.ygoprodeck.com/images/cards_small/25341652.jpg,,,52752,2,0,2012-03-17,1
83746708,Mage Power,Spell Card,The equipped monster gains 500 ATK and DEF for each Spell/Trap Card you control.,,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/83746708.jpg,https://images.ygoprodeck.com/images/cards_small/83746708.jpg,,,257612,7,5,2001-04-19,1
26534688,"Magellanica, the Deep Sea City",Spell Card,"(This card's name is always treated as ""Umi"".)
When this card is activated: You can place 1 WATER monster from your Deck on top of your Deck. Once per turn: You can target 1 WATER monster you control; increase its Level by 1 or 2 until the end of this turn (even if this card leaves the field). Once per turn, during your Main Phase, if you Special Summon a WATER Synchro Monster: You can look at your opponent's hand, and if you do, banish 1 card from it face-up until the End Phase.",,,,Field,,,Umi,,,https://images.ygoprodeck.com/images/cards/26534688.jpg,https://images.ygoprodeck.com/images/cards_small/26534688.jpg,,,62783,3,2,2020-04-18,1
10000030,Magi Magi ☆ Magician Gal,XYZ Monster,"2 Level 6 Spellcaster monsters
Once per turn: You can detach 1 material from this card and banish 1 card from your hand to activate 1 of these effects.
● Target 1 monster your opponent controls; take control of that target until the End Phase of this turn.
● Target 1 monster in your opponent's GY; Special Summon that target.",2400.0,2000.0,6.0,Spellcaster,DARK,,,,,https://images.ygoprodeck.com/images/cards/10000030.jpg,https://images.ygoprodeck.com/images/cards_small/10000030.jpg,,,385321,36,9,2011-12-12,1
62279055,Magic Cylinder,Trap Card,"When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and if you do, inflict damage to your opponent equal to its ATK.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/62279055.jpg,https://images.ygoprodeck.com/images/cards_small/62279055.jpg,,,742929,23,9,2001-01-18,1
